5.075;3.4992;-0.0385;-0.835;168.75;41.79;660.09;1.26;673.71;3.0;1593.75;5.075
5.0875;3.4882;-0.0385;-0.8569;168.75;41.79;660.09;1.26;673.71;3.0;1593.75;5.075
5.1;3.4882;-0.0439;-0.8789;168.75;41.79;660.09;1.26;673.71;3.0;1593.75;5.075
5.1125;3.4827;-0.0494;-0.9009;168.75;41.79;660.09;1.26;673.71;3.0;1593.75;5.075
5.125;3.4662;-0.0494;-0.9229;172.75;41.58;672.42;1.26;673.71;3.0;1650.0;5.125
5.1375;3.4552;-0.0549;-0.9448;172.75;41.58;672.42;1.26;673.71;3.0;1650.0;5.125
5.15;3.4442;-0.0604;-0.9668;172.75;41.58;672.42;1.26;673.71;3.0;1650.0;5.125
5.1625;3.4442;-0.0714;-0.9943;172.75;41.58;672.42;1.26;673.71;3.0;1650.0;5.125
5.175;3.4333;-0.0769;-1.0162;172.75;41.58;672.42;1.26;686.16;3.0;1650.0;5.1875
5.1875;3.4168;-0.0824;-1.0437;172.75;41.58;672.42;1.26;686.16;3.0;1650.0;5.1875
5.2;3.4058;-0.0879;-1.0657;172.75;41.58;672.42;1.26;686.16;3.0;1650.0;5.1875
5.2125;3.4003;-0.0989;-1.0877;172.75;41.58;672.42;1.26;686.16;3.0;1650.0;5.1875
5.225;3.3893;-0.1154;-1.1151;177.0;41.37;684.9;1.32;686.16;3.0;1725.0;5.2375
5.2375;3.3728;-0.1209;-1.1371;177.0;41.37;684.9;1.32;686.16;3.0;1725.0;5.2375
5.25;3.3618;-0.1263;-1.1646;177.0;41.37;684.9;1.32;686.16;3.0;1725.0;5.2375
5.2625;3.3509;-0.1428;-1.181;177.0;41.37;684.9;1.32;686.16;3.0;1725.0;5.2375
5.275;3.3454;-0.1538;-1.1975;177.0;41.37;684.9;1.32;698.67;3.0;1725.0;5.2875
5.2875;3.3289;-0.1593;-1.214;177.0;41.37;684.9;1.32;698.67;3.0;1725.0;5.2875
5.3;3.3069;-0.1593;-1.225;177.0;41.37;684.9;1.32;698.67;3.0;1725.0;5.2875
5.3125;3.2904;-0.1648;-1.2305;177.0;41.37;684.9;1.32;698.67;3.0;1725.0;5.2875
5.325;3.2849;-0.1758;-1.236;181.0;41.19;697.44;1.41;698.67;6.0;1800.0;5.3375
5.3375;3.2849;-0.1758;-1.2415;181.0;41.19;697.44;1.41;698.67;6.0;1800.0;5.3375
